city,latitude,longitude,year,weaptype1_txt,targtype1_txt
Baghdad,33.303567,44.371771,2016,Firearms,Police
Baghdad,33.303567,44.371771,2016,Explosives,Terrorists/Non-State Militia
Baghdad,33.303567,44.371771,2016,Explosives,Military
Baghdad,33.303567,44.371771,2016,Explosives,Business
Mosul,36.354146,43.143571,2016,Explosives,Private Citizens & Property
Mahmudiyah,33.057992,44.354838,2016,Explosives,Private Citizens & Property
Baghdad,33.303567,44.371771,2016,Explosives,Business
Latifiyah,32.982932,44.361597,2016,Firearms,Military
Baghdad,33.303567,44.371771,2016,Explosives,Private Citizens & Property
Baghdad,33.303567,44.371771,2016,Melee,Government (General)
Abu Ghraib,33.31065,44.038206,2016,Explosives,Private Citizens & Property
Baghdad,33.303567,44.371771,2016,Explosives,Private Citizens & Property
Baghdad,33.303567,44.371771,2016,Explosives,Business
Ramadi,33.420949,43.295662,2016,Explosives,Private Citizens & Property
Baghdad,33.303567,44.371771,2016,Explosives,Private Citizens & Property
Baghdad,33.303567,44.371771,2016,Explosives,Private Citizens & Property
Baghdad,33.303567,44.371771,2016,Explosives,Private Citizens & Property
Baghdad,33.303567,44.371771,2016,Explosives,Business
Baghdad,33.303567,44.371771,2016,Explosives,Business
Baghdad,33.303567,44.371771,2016,Explosives,Private Citizens & Property
Latifiyah,32.982932,44.361597,2016,Explosives,Private Citizens & Property
Baghdad,33.303567,44.371771,2016,Explosives,Transportation
Mosul,36.354146,43.143571,2016,Firearms,Terrorists/Non-State Militia
Baghdad,33.303567,44.371771,2016,Explosives,Business
Baghdad,33.303567,44.371771,2016,Explosives,Private Citizens & Property
Abu Ghraib,33.31065,44.038206,2016,Firearms,Police
Baghdad,33.303567,44.371771,2016,Explosives,Transportation
Baghdad,33.303567,44.371771,2016,Explosives,Private Citizens & Property
Baghdad,33.303567,44.371771,2016,Explosives,Government (General)
Nahrawan,33.37576,44.702866,2016,Explosives,Business
Madain,33.100528,44.584493,2016,Explosives,Private Citizens & Property
Baghdad,33.303567,44.371771,2016,Explosives,Military
Madain,33.100528,44.584493,2016,Explosives,Private Citizens & Property
Baghdad,33.303567,44.371771,2016,Explosives,Private Citizens & Property
Baghdad,33.303567,44.371771,2016,Explosives,Private Citizens & Property
Baghdad,33.303567,44.371771,2016,Firearms,Government (General)
Saba al-Bor,33.460821,44.157432,2016,Explosives,Private Citizens & Property
Baghdad,33.303567,44.371771,2016,Explosives,Private Citizens & Property
Baghdad,33.303567,44.371771,2016,Explosives,Police
Baghdad,33.303567,44.371771,2016,Explosives,Business
Baghdad,33.303567,44.371771,2016,Explosives,Private Citizens & Property
Abu Ghraib,33.31065,44.038206,2016,Explosives,Private Citizens & Property
Mosul,36.354146,43.143571,2016,Melee,Private Citizens & Property
Baghdad,33.303567,44.371771,2016,Explosives,Private Citizens & Property
Baghdad,33.303567,44.371771,2016,Firearms,Government (General)
Baghdad,33.303567,44.371771,2016,Explosives,Private Citizens & Property
Baghdad,33.303567,44.371771,2016,Explosives,Private Citizens & Property
Baghdad,33.303567,44.371771,2016,Explosives,Business
Baghdad,33.303567,44.371771,2016,Explosives,Business
Baghdad,33.303567,44.371771,2016,Explosives,Transportation
Baghdad,33.303567,44.371771,2016,Explosives,Private Citizens & Property
Yusufiyah,33.07835,44.254721,2016,Explosives,Business
Baghdad,33.303567,44.371771,2016,Explosives,Business
Baghdad,33.303567,44.371771,2016,Explosives,Business
Taji,33.540671,44.251268,2016,Explosives,Military
Baghdad,33.303567,44.371771,2016,Explosives,Private Citizens & Property
Baghdad,33.303567,44.371771,2016,Explosives,Business
Mosul,36.354146,43.143571,2016,Firearms,Private Citizens & Property
Baghdad,33.303567,44.371771,2016,Explosives,Educational Institution
Baghdad,33.303567,44.371771,2016,Firearms,Government (General)
Madain,33.100528,44.584493,2016,Explosives,Private Citizens & Property
Husseiniyah,33.548307,44.415735,2016,Explosives,Private Citizens & Property
Baghdad,33.303567,44.371771,2016,Explosives,Private Citizens & Property
Tarmiyah,33.66969,44.381316,2016,Explosives,Police
Baghdad,33.303567,44.371771,2016,Explosives,Private Citizens & Property
Baghdad,33.303567,44.371771,2016,Firearms,Government (General)
Baghdad,33.303567,44.371771,2016,Explosives,Business
Baghdad,33.303567,44.371771,2016,Explosives,Police
Mahmudiyah,33.057992,44.354838,2016,Explosives,Private Citizens & Property
Baghdad,33.303567,44.371771,2016,Explosives,Private Citizens & Property
Saba al-Bor,33.460821,44.157432,2016,Explosives,Private Citizens & Property
Taji,33.540671,44.251268,2016,Explosives,Government (General)
Baghdad,33.303567,44.371771,2016,Explosives,Business
Baghdad,33.303567,44.371771,2016,Explosives,Military
Radhwaniyah,33.18168,44.23542,2016,Explosives,Terrorists/Non-State Militia
Latifiyah,32.982932,44.361597,2016,Firearms,Military
Baghdad,33.303567,44.371771,2016,Explosives,Private Citizens & Property
Madain,33.100528,44.584493,2016,Explosives,Business
Baghdad,33.303567,44.371771,2016,Explosives,Business
Abu Ghraib,33.31065,44.038206,2016,Firearms,Police
Baghdad,33.303567,44.371771,2016,Explosives,Private Citizens & Property
Baghdad,33.303567,44.371771,2016,Explosives,Business
Baghdad,33.303567,44.371771,2016,Explosives,Private Citizens & Property
Taji,33.540671,44.251268,2016,Explosives,Business
Husseiniyah,33.548307,44.415735,2016,Explosives,Business
Yusufiyah,33.07835,44.254721,2016,Explosives,Business
Baghdad,33.303567,44.371771,2016,Explosives,Private Citizens & Property
Baghdad,33.303567,44.371771,2016,Explosives,Business
Baghdad,33.303567,44.371771,2016,Explosives,Private Citizens & Property
Madain,33.100528,44.584493,2016,Explosives,Private Citizens & Property
Baghdad,33.303567,44.371771,2016,Explosives,Business
Baghdad,33.303567,44.371771,2016,Explosives,Transportation
Nahrawan,33.37576,44.702866,2016,Explosives,Private Citizens & Property
Madain,33.100528,44.584493,2016,Explosives,Police
Husseiniyah,33.548307,44.415735,2016,Explosives,Private Citizens & Property
Baghdad,33.303567,44.371771,2016,Explosives,Private Citizens & Property
Ramadi,33.420949,43.295662,2016,Firearms,Private Citizens & Property
Baghdad,33.303567,44.371771,2016,Explosives,Private Citizens & Property
Baghdad,33.303567,44.371771,2016,Firearms,Government (General)
Baghdad,33.303567,44.371771,2016,Explosives,Business
Tarmiyah,33.66969,44.381316,2016,Explosives,Private Citizens & Property
Baghdad,33.303567,44.371771,2016,Explosives,Private Citizens & Property
Baghdad,33.303567,44.371771,2016,Explosives,Business
Fallujah,33.349159,43.784197,2016,Explosives,Private Citizens & Property
Baghdad,33.303567,44.371771,2016,Explosives,Military
Baghdad,33.303567,44.371771,2016,Explosives,Private Citizens & Property
Madain,33.100528,44.584493,2016,Explosives,Private Citizens & Property
Baghdad,33.303567,44.371771,2016,Explosives,Private Citizens & Property
Tarmiyah,33.66969,44.381316,2016,Explosives,Military
Baghdad,33.303567,44.371771,2016,Explosives,Business
Baghdad,33.303567,44.371771,2016,Explosives,Terrorists/Non-State Militia
Baghdad,33.303567,44.371771,2016,Explosives,Government (General)
Baghdad,33.303567,44.371771,2016,Explosives,Transportation
Baghdad,33.303567,44.371771,2016,Explosives,Business
Nahrawan,33.37576,44.702866,2016,Explosives,Business
Baghdad,33.303567,44.371771,2016,Explosives,Business
Hawr Rajab,33.19392,44.408578,2016,Explosives,Terrorists/Non-State Militia
Kirkuk,35.452112,44.375464,2016,Explosives,Religious Figures/Institutions
Baghdad,33.303567,44.371771,2016,Explosives,Airports & Aircraft
Mahmudiyah,33.057992,44.354838,2016,Explosives,Private Citizens & Property
Mosul,36.354146,43.143571,2016,Explosives,Military
Baghdad,33.303567,44.371771,2016,Explosives,Military
Baghdad,33.303567,44.371771,2016,Explosives,Police
Baghdad,33.303567,44.371771,2016,Explosives,Private Citizens & Property
Baghdad,33.303567,44.371771,2016,Explosives,Government (General)
Yusufiyah,33.07835,44.254721,2016,Explosives,Business
Baghdad,33.303567,44.371771,2016,Explosives,Private Citizens & Property
Mahmudiyah,33.057992,44.354838,2016,Explosives,Police
Baghdad,33.303567,44.371771,2016,Explosives,Private Citizens & Property
Mosul,36.434562,43.158421,2016,Explosives,Military
Baghdad,33.303567,44.371771,2016,Explosives,Private Citizens & Property
Baghdad,33.303567,44.371771,2016,Firearms,Government (General)
Baghdad,33.267556,44.514029,2016,Explosives,Private Citizens & Property
Baghdad,33.303567,44.371771,2016,Explosives,Transportation
Baghdad,33.303567,44.371771,2016,Firearms,Business
Baghdad,33.303567,44.371771,2016,Explosives,Private Citizens & Property
Baghdad,33.303567,44.371771,2016,Explosives,Police
Baghdad,33.303567,44.371771,2016,Explosives,Private Citizens & Property
Baghdad,33.303567,44.371771,2016,Explosives,Private Citizens & Property
Abu Ghraib,33.31065,44.038206,2016,Explosives,Private Citizens & Property
Baghdad,33.303567,44.371771,2016,Explosives,Business
Husseiniyah,33.548307,44.415735,2016,Explosives,Transportation
Yusufiyah,33.07835,44.254721,2016,Explosives,Police
Baghdad,33.303567,44.371771,2016,Explosives,Private Citizens & Property
Baghdad,33.303567,44.371771,2016,Explosives,Transportation
Saba al-Bor,33.460821,44.157432,2016,Explosives,Private Citizens & Property
Baghdad,33.303567,44.371771,2016,Explosives,Private Citizens & Property
Baghdad,33.303567,44.371771,2016,Firearms,Military
Baghdad,33.303567,44.371771,2016,Explosives,Private Citizens & Property
Baghdad,33.303567,44.371771,2016,Explosives,Business
Baghdad,33.303567,44.371771,2016,Explosives,Private Citizens & Property
Baghdad,33.303567,44.371771,2016,Explosives,Private Citizens & Property
Baghdad,33.303567,44.371771,2016,Explosives,Private Citizens & Property
Madain,33.100528,44.584493,2016,Explosives,Private Citizens & Property
Radhwaniyah,33.18168,44.23542,2016,Explosives,Private Citizens & Property
Baghdad,33.303567,44.371771,2016,Explosives,Business
Baghdad,33.303567,44.371771,2016,Explosives,Private Citizens & Property
Baghdad,33.303567,44.371771,2016,Explosives,Private Citizens & Property
Baghdad,33.303567,44.371771,2016,Explosives,Private Citizens & Property
Baghdad,33.303567,44.371771,2016,Explosives,Private Citizens & Property
Baghdad,33.303567,44.371771,2016,Explosives,Military
Baghdad,33.303567,44.371771,2016,Explosives,Transportation
Abu Ghraib,33.31065,44.038206,2016,Explosives,Private Citizens & Property
Baghdad,33.303567,44.371771,2016,Explosives,Utilities
Baghdad,33.303567,44.371771,2016,Explosives,Private Citizens & Property
Mosul,36.354146,43.143571,2016,Explosives,Military
Mahmudiyah,33.057992,44.354838,2016,Explosives,Private Citizens & Property
Taji,33.540671,44.251268,2016,Explosives,Police
Baghdad,33.303567,44.371771,2016,Firearms,Government (General)
Baghdad,33.303567,44.371771,2016,Explosives,Private Citizens & Property
Baghdad,33.303567,44.371771,2016,Explosives,Business
Fallujah,33.349159,43.784197,2016,Explosives,Police
Baghdad,33.303567,44.371771,2016,Firearms,Police
Baghdad,33.303567,44.371771,2016,Explosives,Government (General)
Baghdad,33.303567,44.371771,2016,Explosives,Business
Baghdad,33.303567,44.371771,2016,Explosives,Private Citizens & Property
Saba al-Bor,33.460821,44.157432,2016,Explosives,Private Citizens & Property
Nahrawan,33.37576,44.702866,2016,Explosives,Private Citizens & Property
Radhwaniyah,33.18168,44.23542,2016,Explosives,Military
Kirkuk,35.452112,44.375464,2016,Firearms,Government (General)
Yusufiyah,33.07835,44.254721,2016,Explosives,Private Citizens & Property
Baghdad,33.303567,44.371771,2016,Explosives,Private Citizens & Property
Baghdad,33.303567,44.371771,2016,Explosives,Government (General)
Abu Ghraib,33.31065,44.038206,2016,Explosives,Terrorists/Non-State Militia
Madain,33.100528,44.584493,2016,Explosives,Private Citizens & Property
Mahmudiyah,33.057992,44.354838,2016,Explosives,Private Citizens & Property
Baghdad,33.303567,44.371771,2016,Explosives,Business
Nahrawan,33.37576,44.702866,2016,Explosives,Private Citizens & Property
Baghdad,33.303567,44.371771,2016,Explosives,Private Citizens & Property
Baghdad,33.303567,44.371771,2016,Explosives,Private Citizens & Property
Baghdad,33.303567,44.371771,2016,Explosives,Religious Figures/Institutions
Baghdad,33.303567,44.371771,2016,Explosives,Business
Baghdad,33.303567,44.371771,2016,Explosives,Business
Baghdad,33.303567,44.371771,2016,Explosives,Military
Baghdad,33.303567,44.371771,2016,Explosives,Business
Yusufiyah,33.07835,44.254721,2016,Explosives,Terrorists/Non-State Militia
Baghdad,33.303567,44.371771,2016,Explosives,Private Citizens & Property
Husseiniyah,33.548307,44.415735,2016,Explosives,Private Citizens & Property
Mosul,36.354146,43.143571,2016,Explosives,Military
Baghdad,33.303567,44.371771,2016,Explosives,Government (General)
Baghdad,33.303567,44.371771,2016,Explosives,Business
Baghdad,33.303567,44.371771,2016,Explosives,Private Citizens & Property
Baghdad,33.303567,44.371771,2016,Explosives,Private Citizens & Property
Baghdad,33.303567,44.371771,2016,Firearms,Police
Baghdad,33.303567,44.371771,2016,Explosives,Government (General)
Baghdad,33.303567,44.371771,2016,Explosives,Private Citizens & Property
Mahmudiyah,33.057992,44.354838,2016,Explosives,Private Citizens & Property
Baghdad,33.303567,44.371771,2016,Explosives,Private Citizens & Property
Baghdad,33.303567,44.371771,2016,Explosives,Private Citizens & Property
Madain,33.100528,44.584493,2016,Explosives,Police
Mosul,36.354146,43.143571,2016,Melee,Private Citizens & Property
Baghdad,33.303567,44.371771,2016,Explosives,Private Citizens & Property
Baghdad,33.303567,44.371771,2016,Explosives,Business
Baghdad,33.303567,44.371771,2016,Explosives,Military
Saba al-Bor,33.460821,44.157432,2016,Explosives,Private Citizens & Property
Baghdad,33.303567,44.371771,2016,Explosives,Private Citizens & Property
Nahrawan,33.37576,44.702866,2016,Explosives,Private Citizens & Property
Yusufiyah,33.07835,44.254721,2016,Explosives,Private Citizens & Property
Baghdad,33.303567,44.371771,2016,Explosives,Transportation
Baghdad,33.303567,44.371771,2016,Explosives,Business
Kirkuk,35.452112,44.375464,2016,Explosives,Military
Baghdad,33.303567,44.371771,2016,Explosives,Private Citizens & Property
Hawr Rajab,33.19392,44.408578,2016,Explosives,Terrorists/Non-State Militia
Baghdad,33.303567,44.371771,2016,Explosives,Private Citizens & Property
Baghdad,33.303567,44.371771,2016,Explosives,Government (General)
Baghdad,33.303567,44.371771,2016,Explosives,Private Citizens & Property
Mosul,36.354146,43.143571,2016,Firearms,Private Citizens & Property
Yusufiyah,33.07835,44.254721,2016,Explosives,Military
Baghdad,33.303567,44.371771,2016,Explosives,Private Citizens & Property
Radhwaniyah,33.18168,44.23542,2016,Explosives,Terrorists/Non-State Militia
Mosul,36.354146,43.143571,2016,Explosives,Government (General)
Mosul,36.354146,43.143571,2016,Explosives,Government (General)
Baghdad,33.303567,44.371771,2016,Explosives,Military
Baghdad,33.303567,44.371771,2016,Explosives,Private Citizens & Property
Saba al-Bor,33.460821,44.157432,2016,Explosives,Private Citizens & Property
Nahrawan,33.37576,44.702866,2016,Explosives,Private Citizens & Property
Mosul,36.354146,43.143571,2016,Explosives,Military
Mosul,36.354146,43.143571,2016,Melee,Private Citizens & Property
Baghdad,33.303567,44.371771,2016,Explosives,Business
Baghdad,33.303567,44.371771,2016,Explosives,Business
Yusufiyah,33.07835,44.254721,2016,Explosives,Private Citizens & Property
Baghdad,33.303567,44.371771,2016,Explosives,Transportation
Baghdad,33.303567,44.371771,2016,Explosives,Business
Kirkuk,35.452112,44.375464,2016,Explosives,Government (General)
Mosul,36.354146,43.143571,2016,Firearms,Private Citizens & Property
Baghdad,33.303567,44.371771,2016,Explosives,Business
Baghdad,33.303567,44.371771,2016,Explosives,Business
Abu Ghraib,33.31065,44.038206,2016,Explosives,Terrorists/Non-State Militia
Baghdad,33.303567,44.371771,2016,Explosives,Business
Mosul,36.354146,43.143571,2016,Melee,Private Citizens & Property
Baghdad,33.303567,44.371771,2016,Explosives,Business
Baghdad,33.303567,44.371771,2016,Explosives,Business
Kirkuk,35.452112,44.375464,2016,Explosives,Transportation
Latifiyah,32.982932,44.361597,2016,Explosives,Private Citizens & Property
Baghdad,33.303567,44.371771,2016,Explosives,Business
Taji,33.540671,44.251268,2016,Explosives,Military
Baghdad,33.303567,44.371771,2016,Explosives,Business
Nahrawan,33.37576,44.702866,2016,Firearms,Government (General)
Baghdad,33.303567,44.371771,2016,Explosives,Business
Baghdad,33.303567,44.371771,2016,Firearms,Government (General)
Baghdad,33.303567,44.371771,2016,Explosives,Private Citizens & Property
Madain,33.100528,44.584493,2016,Explosives,Private Citizens & Property
Mahmudiyah,33.057992,44.354838,2016,Explosives,Private Citizens & Property
